question_id,question_key,question_number,correct_answer,canonical_skill_key,is_untagged,is_multitag,had_duplicate_tags,tag_count,skill_id
7018,q7018,7018,a,150;157;177,False,True,False,3,1395
7019,q7019,7019,a,149;157;177,False,True,False,3,1364
7020,q7020,7020,c,153;157;177,False,True,False,3,1441
7021,q7021,7021,d,157;169;177,False,True,False,3,1480
7022,q7022,7022,a,149;155;177,False,True,False,3,1361
7023,q7023,7023,c,149;155;177,False,True,False,3,1361
7024,q7024,7024,b,153;155;177,False,True,False,3,1439
7025,q7025,7025,b,155;169;177,False,True,False,3,1468
7026,q7026,7026,d,146;150;177,False,True,False,3,1248
7027,q7027,7027,a,146;153;177,False,True,False,3,1267
7028,q7028,7028,b,146;156;177,False,True,False,3,1273
7029,q7029,7029,a,146;169;177,False,True,False,3,1276
7030,q7030,7030,c,148;159;177,False,True,False,3,1346
7031,q7031,7031,a,156;159;177,False,True,False,3,1475
7032,q7032,7032,b,153;159;177,False,True,False,3,1452
7033,q7033,7033,c,159;169;177,False,True,False,3,1483
7034,q7034,7034,c,156;159;162;164;178,False,True,False,5,1474
7035,q7035,7035,b,149;159;162;164;178,False,True,False,5,1371
7036,q7036,7036,d,153;159;162;164;178,False,True,False,5,1449
7037,q7037,7037,c,149;159;162;164;178,False,True,False,5,1371
7038,q7038,7038,a,151;159;162;164;178,False,True,False,5,1423
7039,q7039,7039,c,146;151;162;172;178,False,True,False,5,1253
7040,q7040,7040,b,146;150;162;172;178,False,True,False,5,1247
7041,q7041,7041,b,146;149;162;172;178,False,True,False,5,1241
7042,q7042,7042,c,146;149;162;172;178,False,True,False,5,1241
7043,q7043,7043,d,146;153;162;172;178,False,True,False,5,1265
7044,q7044,7044,c,151;155;158;162;178,False,True,False,5,1408
7045,q7045,7045,a,150;155;158;162;178,False,True,False,5,1385
7046,q7046,7046,d,153;155;158;162;178,False,True,False,5,1432
7047,q7047,7047,b,149;155;158;162;178,False,True,False,5,1353
7048,q7048,7048,c,149;155;158;162;178,False,True,False,5,1353
7049,q7049,7049,a,146;151;158;162;178,False,True,False,5,1249
7050,q7050,7050,c,146;153;158;162;178,False,True,False,5,1257
7051,q7051,7051,d,146;149;158;162;178,False,True,False,5,1232
7052,q7052,7052,a,146;149;158;162;178,False,True,False,5,1232
7053,q7053,7053,d,146;153;158;162;178,False,True,False,5,1257
7054,q7054,7054,b,146;153;162;172;178,False,True,False,5,1265
7055,q7055,7055,d,146;153;162;172;178,False,True,False,5,1265
7056,q7056,7056,c,146;149;162;172;178,False,True,False,5,1241
7057,q7057,7057,c,146;149;162;172;178,False,True,False,5,1241
7058,q7058,7058,b,146;151;162;172;178,False,True,False,5,1253
7059,q7059,7059,d,151;154;155;162;178,False,True,False,5,1407
7060,q7060,7060,c,149;154;155;162;178,False,True,False,5,1351
7061,q7061,7061,d,153;154;155;162;178,False,True,False,5,1430
7062,q7062,7062,d,150;154;155;162;178,False,True,False,5,1383
7063,q7063,7063,c,149;154;155;162;178,False,True,False,5,1351
7064,q7064,7064,b,147;153;155;176,False,True,False,4,1316
7065,q7065,7065,c,147;149;155;176,False,True,False,4,1288
7066,q7066,7066,a,147;151;155;176,False,True,False,4,1307
7067,q7067,7067,b,147;148;155;176,False,True,False,4,1278
7068,q7068,7068,d,147;149;155;176,False,True,False,4,1288
7069,q7069,7069,c,146;153;158;176,False,True,False,4,1260
7070,q7070,7070,d,146;151;158;176,False,True,False,4,1250
7071,q7071,7071,c,146;149;158;176,False,True,False,4,1236
7072,q7072,7072,b,146;149;158;176,False,True,False,4,1236
7073,q7073,7073,d,146;149;158;176,False,True,False,4,1236
7074,q7074,7074,a,147;148;155;176,False,True,False,4,1278
7075,q7075,7075,d,147;149;155;176,False,True,False,4,1288
7076,q7076,7076,c,147;149;155;176,False,True,False,4,1288
7077,q7077,7077,b,147;149;155;176,False,True,False,4,1288
7078,q7078,7078,b,147;151;155;176,False,True,False,4,1307
7079,q7079,7079,b,153;159;161;176,False,True,False,4,1448
7080,q7080,7080,a,153;159;161;176,False,True,False,4,1448
7081,q7081,7081,c,153;159;161;176,False,True,False,4,1448
7082,q7082,7082,c,153;159;161;176,False,True,False,4,1448
7083,q7083,7083,d,153;159;161;176,False,True,False,4,1448
7084,q7084,7084,d,148;157;177,False,True,False,3,1339
7085,q7085,7085,c,149;157;177,False,True,False,3,1364
7086,q7086,7086,b,149;157;177,False,True,False,3,1364
7087,q7087,7087,c,157;169;177,False,True,False,3,1480
7088,q7088,7088,c,146;150;177,False,True,False,3,1248
7089,q7089,7089,c,146;153;177,False,True,False,3,1267
7090,q7090,7090,a,146;151;177,False,True,False,3,1255
7091,q7091,7091,b,146;169;177,False,True,False,3,1276
7092,q7092,7092,b,148;155;177,False,True,False,3,1336
7093,q7093,7093,b,153;155;177,False,True,False,3,1439
7094,q7094,7094,c,150;155;177,False,True,False,3,1393
7095,q7095,7095,d,155;169;177,False,True,False,3,1468
7096,q7096,7096,c,148;155;177,False,True,False,3,1336
7097,q7097,7097,c,155;156;177,False,True,False,3,1464
7098,q7098,7098,a,149;155;177,False,True,False,3,1361
7099,q7099,7099,b,155;169;177,False,True,False,3,1468
7100,q7100,7100,b,148;167;177,False,True,False,3,1348
7101,q7101,7101,c,149;167;177,False,True,False,3,1376
7102,q7102,7102,a,149;167;177,False,True,False,3,1376
7103,q7103,7103,b,167;168;177,False,True,False,3,1486
7104,q7104,7104,c,167;168;177;179,False,True,True,4,1487
7105,q7105,7105,d,149;167;177;179,False,True,True,4,1377
7106,q7106,7106,a,148;167;177,False,True,False,3,1348
7107,q7107,7107,d,167;168;177,False,True,False,3,1486
7108,q7108,7108,a,167;168;177,False,True,False,3,1486
7109,q7109,7109,c,153;167;177,False,True,False,3,1456
7110,q7110,7110,a,153;167;177;179,False,True,True,4,1457
7111,q7111,7111,a,167;168;177;179,False,True,True,4,1487
7112,q7112,7112,b,149;167;177,False,True,False,3,1376
7113,q7113,7113,c,167;168;177,False,True,False,3,1486
7114,q7114,7114,b,153;167;177,False,True,False,3,1456
7115,q7115,7115,c,167;168;177,False,True,False,3,1486
7116,q7116,7116,d,148;167;177,False,True,False,3,1348
7117,q7117,7117,b,167;168;177,False,True,False,3,1486
7118,q7118,7118,d,149;155;158;162;178;179,False,True,True,6,1354
7119,q7119,7119,c,151;155;158;162;178;179,False,True,True,6,1409
7120,q7120,7120,c,149;155;158;162;178;179,False,True,True,6,1354
7121,q7121,7121,b,149;155;158;162;178;179,False,True,True,6,1354
7122,q7122,7122,b,149;155;158;162;178;179,False,True,True,6,1354
7123,q7123,7123,d,148;167;177,False,True,False,3,1348
7124,q7124,7124,b,167;168;177,False,True,False,3,1486
7125,q7125,7125,c,149;167;177,False,True,False,3,1376
7126,q7126,7126,a,167;168;177,False,True,False,3,1486
7127,q7127,7127,a,149;167;177,False,True,False,3,1376
7128,q7128,7128,b,167;168;177,False,True,False,3,1486
7129,q7129,7129,a,167;168;177;179,False,True,True,4,1487
7130,q7130,7130,c,153;167;177;179,False,True,True,4,1457
7131,q7131,7131,c,<UNTAGGED>,True,False,False,0,1
7132,q7132,7132,b,<UNTAGGED>,True,False,False,0,1
7133,q7133,7133,d,<UNTAGGED>,True,False,False,0,1
7134,q7134,7134,a,<UNTAGGED>,True,False,False,0,1
7135,q7135,7135,c,<UNTAGGED>,True,False,False,0,1
7136,q7136,7136,d,<UNTAGGED>,True,False,False,0,1
7137,q7137,7137,a,<UNTAGGED>,True,False,False,0,1
7138,q7138,7138,d,<UNTAGGED>,True,False,False,0,1
7139,q7139,7139,b,<UNTAGGED>,True,False,False,0,1
7140,q7140,7140,c,<UNTAGGED>,True,False,False,0,1
7141,q7141,7141,c,<UNTAGGED>,True,False,False,0,1
7142,q7142,7142,d,<UNTAGGED>,True,False,False,0,1
7143,q7143,7143,c,<UNTAGGED>,True,False,False,0,1
7144,q7144,7144,a,<UNTAGGED>,True,False,False,0,1
7145,q7145,7145,b,<UNTAGGED>,True,False,False,0,1
7146,q7146,7146,d,<UNTAGGED>,True,False,False,0,1
7147,q7147,7147,a,<UNTAGGED>,True,False,False,0,1
7148,q7148,7148,d,<UNTAGGED>,True,False,False,0,1
7149,q7149,7149,d,<UNTAGGED>,True,False,False,0,1
7150,q7150,7150,d,<UNTAGGED>,True,False,False,0,1
7151,q7151,7151,b,<UNTAGGED>,True,False,False,0,1
7152,q7152,7152,d,<UNTAGGED>,True,False,False,0,1
7153,q7153,7153,a,<UNTAGGED>,True,False,False,0,1
7154,q7154,7154,c,<UNTAGGED>,True,False,False,0,1
7155,q7155,7155,a,<UNTAGGED>,True,False,False,0,1
7156,q7156,7156,c,<UNTAGGED>,True,False,False,0,1
7157,q7157,7157,d,<UNTAGGED>,True,False,False,0,1
7158,q7158,7158,a,<UNTAGGED>,True,False,False,0,1
7159,q7159,7159,b,<UNTAGGED>,True,False,False,0,1
7160,q7160,7160,b,156;159;177,False,True,False,3,1475
7161,q7161,7161,c,153;159;177,False,True,False,3,1452
7162,q7162,7162,c,146;148;177,False,True,False,3,1230
7163,q7163,7163,b,146;153;177,False,True,False,3,1267
7164,q7164,7164,d,146;149;177,False,True,False,3,1243
7165,q7165,7165,c,153;157;177;179,False,True,True,4,1442
7166,q7166,7166,b,149;157;177;179,False,True,True,4,1365
7167,q7167,7167,a,149;152;177,False,True,False,3,1350
7168,q7168,7168,b,152;153;177,False,True,False,3,1427
7169,q7169,7169,c,146;149;177,False,True,False,3,1243
7170,q7170,7170,c,146;153;177,False,True,False,3,1267
7171,q7171,7171,c,146;153;177,False,True,False,3,1267
7172,q7172,7172,b,148;159;177,False,True,False,3,1346
7173,q7173,7173,b,150;159;177,False,True,False,3,1402
7174,q7174,7174,d,153;159;177,False,True,False,3,1452
7175,q7175,7175,c,148;157;177,False,True,False,3,1339
7176,q7176,7176,b,149;157;177,False,True,False,3,1364
7177,q7177,7177,c,153;157;177,False,True,False,3,1441
7178,q7178,7178,a,157;169;177,False,True,False,3,1480
7179,q7179,7179,c,153;155;177,False,True,False,3,1439
7180,q7180,7180,b,153;155;177,False,True,False,3,1439
7181,q7181,7181,d,155;156;177,False,True,False,3,1464
7182,q7182,7182,d,155;169;177,False,True,False,3,1468
7183,q7183,7183,b,153;159;177,False,True,False,3,1452
7184,q7184,7184,b,149;159;177,False,True,False,3,1374
7185,q7185,7185,a,156;159;177,False,True,False,3,1475
7186,q7186,7186,c,159;169;177,False,True,False,3,1483
7187,q7187,7187,a,147;149;155;176,False,True,False,4,1288
7188,q7188,7188,d,147;150;155;176,False,True,False,4,1297
7189,q7189,7189,a,147;149;155;176,False,True,False,4,1288
7190,q7190,7190,c,147;148;155;176,False,True,False,4,1278
7191,q7191,7191,c,147;151;155;176,False,True,False,4,1307
7192,q7192,7192,a,147;149;159;176,False,True,False,4,1292
7193,q7193,7193,b,147;150;159;176,False,True,False,4,1300
7194,q7194,7194,b,147;149;159;176,False,True,False,4,1292
7195,q7195,7195,d,147;149;159;176,False,True,False,4,1292
7196,q7196,7196,b,147;149;159;176,False,True,False,4,1292
7197,q7197,7197,a,147;148;152;176,False,True,False,4,1277
7198,q7198,7198,b,147;149;152;176,False,True,False,4,1285
7199,q7199,7199,d,147;149;152;176,False,True,False,4,1285
7200,q7200,7200,c,147;150;152;176,False,True,False,4,1295
7201,q7201,7201,b,147;149;152;176,False,True,False,4,1285
7202,q7202,7202,b,147;149;157;176,False,True,False,4,1290
7203,q7203,7203,b,147;149;157;176,False,True,False,4,1290
7204,q7204,7204,d,147;151;157;176,False,True,False,4,1309
7205,q7205,7205,a,147;153;157;176,False,True,False,4,1318
7206,q7206,7206,b,147;150;157;176,False,True,False,4,1299
7207,q7207,7207,d,153;167;177,False,True,False,3,1456
7208,q7208,7208,a,150;167;177,False,True,False,3,1404
7209,q7209,7209,a,167;168;177,False,True,False,3,1486
7210,q7210,7210,a,150;167;177,False,True,False,3,1404
7211,q7211,7211,d,153;167;177,False,True,False,3,1456
7212,q7212,7212,b,150;167;177,False,True,False,3,1404
7213,q7213,7213,d,167;168;177,False,True,False,3,1486
7214,q7214,7214,c,156;167;177,False,True,False,3,1477
7215,q7215,7215,c,148;167;177,False,True,False,3,1348
7216,q7216,7216,b,153;167;177,False,True,False,3,1456
7217,q7217,7217,c,167;168;177,False,True,False,3,1486
7218,q7218,7218,a,156;167;177,False,True,False,3,1477
7219,q7219,7219,d,153;167;177,False,True,False,3,1456
7220,q7220,7220,d,150;167;177,False,True,False,3,1404
7221,q7221,7221,b,167;168;177,False,True,False,3,1486
7222,q7222,7222,a,156;167;177,False,True,False,3,1477
7223,q7223,7223,c,148;167;177,False,True,False,3,1348
7224,q7224,7224,c,150;167;177,False,True,False,3,1404
7225,q7225,7225,d,167;168;177,False,True,False,3,1486
7226,q7226,7226,b,156;167;177,False,True,False,3,1477
7227,q7227,7227,c,149;155;177,False,True,False,3,1361
7228,q7228,7228,a,155;156;177,False,True,False,3,1464
7229,q7229,7229,a,148;155;177,False,True,False,3,1336
7230,q7230,7230,b,149;155;177,False,True,False,3,1361
7231,q7231,7231,c,146;148;177,False,True,False,3,1230
7232,q7232,7232,d,146;150;177,False,True,False,3,1248
7233,q7233,7233,a,146;156;177,False,True,False,3,1273
7234,q7234,7234,a,153;155;177,False,True,False,3,1439
7235,q7235,7235,c,149;155;177,False,True,False,3,1361
7236,q7236,7236,d,148;157;177,False,True,False,3,1339
7237,q7237,7237,d,150;157;177,False,True,False,3,1395
7238,q7238,7238,b,149;157;177,False,True,False,3,1364
7239,q7239,7239,b,153;159;177,False,True,False,3,1452
7240,q7240,7240,d,150;159;177,False,True,False,3,1402
7241,q7241,7241,d,156;159;177,False,True,False,3,1475
7242,q7242,7242,b,146;147;149;162;178;179,False,True,True,6,1204
7243,q7243,7243,b,146;147;153;162;178;179,False,True,True,6,1217
7244,q7244,7244,c,146;147;149;162;178;179,False,True,True,6,1204
7245,q7245,7245,b,146;147;156;162;178;179,False,True,True,6,1222
7246,q7246,7246,d,146;147;149;162;178;179,False,True,True,6,1204
7247,q7247,7247,d,146;150;158;163;178;179,False,True,True,6,1245
7248,q7248,7248,a,146;149;158;163;178;179,False,True,True,6,1234
7249,q7249,7249,d,146;149;158;163;178;179,False,True,True,6,1234
7250,q7250,7250,a,146;149;158;163;178;179,False,True,True,6,1234
7251,q7251,7251,b,146;153;158;163;178;179,False,True,True,6,1258
7252,q7252,7252,b,146;153;158;166;178;179,False,True,True,6,1259
7253,q7253,7253,c,146;149;158;166;178;179,False,True,True,6,1235
7254,q7254,7254,c,146;149;158;166;178;179,False,True,True,6,1235
7255,q7255,7255,b,146;149;158;166;178;179,False,True,True,6,1235
7256,q7256,7256,b,146;153;158;166;178;179,False,True,True,6,1259
7257,q7257,7257,c,149;157;158;162;178,False,True,False,5,1363
7258,q7258,7258,c,151;157;158;162;178,False,True,False,5,1416
7259,q7259,7259,c,149;157;158;162;178,False,True,False,5,1363
7260,q7260,7260,d,148;157;158;162;178,False,True,False,5,1338
7261,q7261,7261,d,149;157;158;162;178,False,True,False,5,1363
7262,q7262,7262,c,<UNTAGGED>,True,False,False,0,1
7263,q7263,7263,b,<UNTAGGED>,True,False,False,0,1
7264,q7264,7264,a,<UNTAGGED>,True,False,False,0,1
7265,q7265,7265,a,<UNTAGGED>,True,False,False,0,1
7266,q7266,7266,d,<UNTAGGED>,True,False,False,0,1
7267,q7267,7267,c,<UNTAGGED>,True,False,False,0,1
7268,q7268,7268,a,<UNTAGGED>,True,False,False,0,1
7269,q7269,7269,c,<UNTAGGED>,True,False,False,0,1
7270,q7270,7270,b,<UNTAGGED>,True,False,False,0,1
7271,q7271,7271,a,<UNTAGGED>,True,False,False,0,1
7272,q7272,7272,b,<UNTAGGED>,True,False,False,0,1
7273,q7273,7273,c,<UNTAGGED>,True,False,False,0,1
7274,q7274,7274,a,<UNTAGGED>,True,False,False,0,1
7275,q7275,7275,a,<UNTAGGED>,True,False,False,0,1
7276,q7276,7276,b,<UNTAGGED>,True,False,False,0,1
7277,q7277,7277,d,167;168;177,False,True,False,3,1486
7278,q7278,7278,a,156;167;177,False,True,False,3,1477
7279,q7279,7279,b,150;167;177,False,True,False,3,1404
7280,q7280,7280,c,167;168;177,False,True,False,3,1486
7281,q7281,7281,a,167;168;177,False,True,False,3,1486
7282,q7282,7282,a,156;167;177,False,True,False,3,1477
7283,q7283,7283,d,150;167;177,False,True,False,3,1404
7284,q7284,7284,b,167;168;177,False,True,False,3,1486
7285,q7285,7285,d,167;168;177,False,True,False,3,1486
7286,q7286,7286,c,156;167;177,False,True,False,3,1477
7287,q7287,7287,d,153;159;162;164;178,False,True,False,5,1449
7288,q7288,7288,a,150;159;162;164;178,False,True,False,5,1400
7289,q7289,7289,c,156;159;162;164;178,False,True,False,5,1474
7290,q7290,7290,b,149;159;162;164;178,False,True,False,5,1371
7291,q7291,7291,b,153;159;162;164;178,False,True,False,5,1449
7292,q7292,7292,d,146;150;158;162;178;179,False,True,True,6,1244
7293,q7293,7293,a,146;149;158;162;178;179,False,True,True,6,1233
7294,q7294,7294,b,146;149;158;162;178;179,False,True,True,6,1233
7295,q7295,7295,a,146;149;158;162;178;179,False,True,True,6,1233
7296,q7296,7296,a,146;156;158;162;178;179,False,True,True,6,1270
7297,q7297,7297,a,148;159;177,False,True,False,3,1346
7298,q7298,7298,d,150;159;177,False,True,False,3,1402
7299,q7299,7299,d,159;169;177,False,True,False,3,1483
7300,q7300,7300,d,149;155;177,False,True,False,3,1361
7301,q7301,7301,b,155;156;177,False,True,False,3,1464
7302,q7302,7302,a,155;169;177,False,True,False,3,1468
7303,q7303,7303,b,153;155;177,False,True,False,3,1439
7304,q7304,7304,a,153;155;177,False,True,False,3,1439
7305,q7305,7305,b,155;169;177,False,True,False,3,1468
7306,q7306,7306,b,153;159;177,False,True,False,3,1452
7307,q7307,7307,c,153;159;177,False,True,False,3,1452
7308,q7308,7308,b,159;169;177,False,True,False,3,1483
7309,q7309,7309,d,146;147;148;176;179,False,True,True,5,1202
7310,q7310,7310,a,146;147;149;176;179,False,True,True,5,1208
7311,q7311,7311,d,146;147;150;176;179,False,True,True,5,1211
7312,q7312,7312,a,146;147;151;176;179,False,True,True,5,1215
7313,q7313,7313,c,146;147;149;176;179,False,True,True,5,1208
7314,q7314,7314,b,147;149;152;176;179,False,True,True,5,1286
7315,q7315,7315,a,147;152;153;176;179,False,True,True,5,1313
7316,q7316,7316,b,147;152;153;176;179,False,True,True,5,1313
7317,q7317,7317,c,147;149;152;176;179,False,True,True,5,1286
7318,q7318,7318,d,147;149;152;176;179,False,True,True,5,1286
7319,q7319,7319,a,149;159;177,False,True,False,3,1374
7320,q7320,7320,c,153;159;177,False,True,False,3,1452
7321,q7321,7321,c,156;159;177,False,True,False,3,1475
7322,q7322,7322,b,159;169;177,False,True,False,3,1483
7323,q7323,7323,d,149;157;177,False,True,False,3,1364
7324,q7324,7324,c,150;157;177,False,True,False,3,1395
7325,q7325,7325,d,153;157;177,False,True,False,3,1441
7326,q7326,7326,c,157;169;177,False,True,False,3,1480
7327,q7327,7327,c,148;157;177,False,True,False,3,1339
7328,q7328,7328,c,149;157;177,False,True,False,3,1364
7329,q7329,7329,d,150;157;177,False,True,False,3,1395
7330,q7330,7330,b,157;169;177,False,True,False,3,1480
7331,q7331,7331,c,153;155;177,False,True,False,3,1439
7332,q7332,7332,d,148;155;177,False,True,False,3,1336
7333,q7333,7333,d,155;156;177,False,True,False,3,1464
7334,q7334,7334,c,155;169;177,False,True,False,3,1468
7335,q7335,7335,c,149;152;177,False,True,False,3,1350
7336,q7336,7336,d,152;153;177,False,True,False,3,1427
7337,q7337,7337,d,152;156;177,False,True,False,3,1428
7338,q7338,7338,d,152;169;177,False,True,False,3,1429
7339,q7339,7339,b,148;159;177,False,True,False,3,1346
7340,q7340,7340,a,156;159;177,False,True,False,3,1475
7341,q7341,7341,c,153;159;177,False,True,False,3,1452
7342,q7342,7342,c,159;169;177,False,True,False,3,1483
7343,q7343,7343,a,149;157;177,False,True,False,3,1364
7344,q7344,7344,d,153;157;177,False,True,False,3,1441
7345,q7345,7345,c,156;157;177,False,True,False,3,1469
7346,q7346,7346,a,157;169;177,False,True,False,3,1480
7347,q7347,7347,d,149;157;177,False,True,False,3,1364
7348,q7348,7348,b,153;157;177,False,True,False,3,1441
7349,q7349,7349,a,156;157;177,False,True,False,3,1469
7350,q7350,7350,b,157;169;177,False,True,False,3,1480
7351,q7351,7351,d,146;149;177,False,True,False,3,1243
7352,q7352,7352,b,146;150;177,False,True,False,3,1248
7353,q7353,7353,c,146;153;177,False,True,False,3,1267
7354,q7354,7354,c,146;169;177,False,True,False,3,1276
7355,q7355,7355,d,146;148;177,False,True,False,3,1230
7356,q7356,7356,a,146;153;177,False,True,False,3,1267
7357,q7357,7357,c,146;153;177,False,True,False,3,1267
7358,q7358,7358,c,146;169;177,False,True,False,3,1276
7359,q7359,7359,a,148;167;177,False,True,False,3,1348
7360,q7360,7360,b,167;168;177,False,True,False,3,1486
7361,q7361,7361,a,149;167;177,False,True,False,3,1376
7362,q7362,7362,b,153;167;177,False,True,False,3,1456
7363,q7363,7363,c,149;167;177,False,True,False,3,1376
7364,q7364,7364,b,153;167;177,False,True,False,3,1456
7365,q7365,7365,d,167;168;177,False,True,False,3,1486
7366,q7366,7366,a,156;167;177,False,True,False,3,1477
7367,q7367,7367,c,148;167;177,False,True,False,3,1348
7368,q7368,7368,b,167;168;177,False,True,False,3,1486
7369,q7369,7369,a,149;167;177,False,True,False,3,1376
7370,q7370,7370,b,153;167;177,False,True,False,3,1456
7371,q7371,7371,c,148;167;177,False,True,False,3,1348
7372,q7372,7372,b,167;168;177,False,True,False,3,1486
7373,q7373,7373,d,149;167;177,False,True,False,3,1376
7374,q7374,7374,b,156;167;177,False,True,False,3,1477
7375,q7375,7375,a,153;167;177,False,True,False,3,1456
7376,q7376,7376,b,149;167;177,False,True,False,3,1376
7377,q7377,7377,d,167;168;177,False,True,False,3,1486
7378,q7378,7378,c,156;167;177,False,True,False,3,1477
7379,q7379,7379,d,153;155;158;162;178,False,True,False,5,1432
7380,q7380,7380,d,153;155;158;162;178,False,True,False,5,1432
7381,q7381,7381,b,149;155;158;162;178,False,True,False,5,1353
7382,q7382,7382,b,149;155;158;162;178,False,True,False,5,1353
7383,q7383,7383,c,149;155;158;162;178,False,True,False,5,1353
7384,q7384,7384,d,150;159;162;164;178,False,True,False,5,1400
7385,q7385,7385,c,153;159;162;164;178,False,True,False,5,1449
7386,q7386,7386,d,156;159;162;164;178,False,True,False,5,1474
7387,q7387,7387,b,149;159;162;164;178,False,True,False,5,1371
7388,q7388,7388,a,151;159;162;164;178,False,True,False,5,1423
7389,q7389,7389,a,147;150;162;170;178,False,True,False,5,1302
7390,q7390,7390,a,147;149;162;170;178,False,True,False,5,1294
7391,q7391,7391,b,147;149;162;170;178,False,True,False,5,1294
7392,q7392,7392,b,147;151;162;170;178,False,True,False,5,1311
7393,q7393,7393,c,147;153;162;170;178,False,True,False,5,1322
7394,q7394,7394,d,153;167;177,False,True,False,3,1456
7395,q7395,7395,b,153;167;177,False,True,False,3,1456
7396,q7396,7396,b,149;167;177,False,True,False,3,1376
7397,q7397,7397,c,167;168;177,False,True,False,3,1486
7398,q7398,7398,c,148;167;177,False,True,False,3,1348
7399,q7399,7399,d,153;167;177,False,True,False,3,1456
7400,q7400,7400,b,167;168;177,False,True,False,3,1486
7401,q7401,7401,b,150;167;177,False,True,False,3,1404
7402,q7402,7402,c,167;168;177,False,True,False,3,1486
7403,q7403,7403,d,153;167;177,False,True,False,3,1456
7404,q7404,7404,c,153;167;177,False,True,False,3,1456
7405,q7405,7405,a,149;167;177,False,True,False,3,1376
7406,q7406,7406,b,149;167;177,False,True,False,3,1376
7407,q7407,7407,a,167;168;177,False,True,False,3,1486
7408,q7408,7408,d,149;167;177,False,True,False,3,1376
7409,q7409,7409,c,156;167;177,False,True,False,3,1477
7410,q7410,7410,a,150;155;177,False,True,False,3,1393
7411,q7411,7411,c,151;155;177,False,True,False,3,1415
7412,q7412,7412,b,155;156;177,False,True,False,3,1464
7413,q7413,7413,b,155;169;177,False,True,False,3,1468
7414,q7414,7414,d,153;157;177,False,True,False,3,1441
7415,q7415,7415,d,151;157;177,False,True,False,3,1417
7416,q7416,7416,d,150;157;177,False,True,False,3,1395
7417,q7417,7417,c,157;169;177,False,True,False,3,1480
7418,q7418,7418,a,150;159;177,False,True,False,3,1402
7419,q7419,7419,b,151;159;177,False,True,False,3,1425
7420,q7420,7420,d,156;159;177,False,True,False,3,1475
7421,q7421,7421,d,159;169;177,False,True,False,3,1483
7422,q7422,7422,b,150;155;177,False,True,False,3,1393
7423,q7423,7423,c,151;155;177,False,True,False,3,1415
7424,q7424,7424,a,155;156;177,False,True,False,3,1464
7425,q7425,7425,d,155;169;177,False,True,False,3,1468
7426,q7426,7426,b,150;159;177,False,True,False,3,1402
7427,q7427,7427,a,151;159;177,False,True,False,3,1425
7428,q7428,7428,b,156;159;177,False,True,False,3,1475
7429,q7429,7429,a,159;169;177,False,True,False,3,1483
7430,q7430,7430,d,146;153;177;179,False,True,True,4,1268
7431,q7431,7431,c,146;153;177;179,False,True,True,4,1268
7432,q7432,7432,b,148;159;177,False,True,False,3,1346
7433,q7433,7433,c,149;159;177,False,True,False,3,1374
7434,q7434,7434,c,148;159;177,False,True,False,3,1346
7435,q7435,7435,b,153;159;177,False,True,False,3,1452
7436,q7436,7436,b,150;159;177,False,True,False,3,1402
7437,q7437,7437,b,148;155;177,False,True,False,3,1336
7438,q7438,7438,c,153;155;177,False,True,False,3,1439
7439,q7439,7439,d,149;155;177,False,True,False,3,1361
7440,q7440,7440,b,153;159;177,False,True,False,3,1452
7441,q7441,7441,d,150;159;177,False,True,False,3,1402
7442,q7442,7442,d,148;155;177;179,False,True,True,4,1337
7443,q7443,7443,b,149;155;177;179,False,True,True,4,1362
7444,q7444,7444,c,150;155;177;179,False,True,True,4,1394
7445,q7445,7445,c,151;158;159;162;178;179,False,True,True,6,1419
7446,q7446,7446,d,150;158;159;162;178;179,False,True,True,6,1397
7447,q7447,7447,a,149;158;159;162;178;179,False,True,True,6,1367
7448,q7448,7448,b,149;158;159;162;178;179,False,True,True,6,1367
7449,q7449,7449,d,149;158;159;162;178;179,False,True,True,6,1367
7450,q7450,7450,b,146;151;158;162;178,False,True,False,5,1249
7451,q7451,7451,d,146;149;158;162;178,False,True,False,5,1232
7452,q7452,7452,b,146;149;158;162;178,False,True,False,5,1232
7453,q7453,7453,d,146;149;158;162;178,False,True,False,5,1232
7454,q7454,7454,d,146;149;158;162;178,False,True,False,5,1232
7455,q7455,7455,a,148;155;158;162;178;179,False,True,True,6,1330
7456,q7456,7456,d,150;155;158;162;178;179,False,True,True,6,1386
7457,q7457,7457,d,149;155;158;162;178;179,False,True,True,6,1354
7458,q7458,7458,b,153;155;158;162;178;179,False,True,True,6,1433
7459,q7459,7459,c,149;155;158;162;178;179,False,True,True,6,1354
7460,q7460,7460,b,146;148;161;162;178;179,False,True,True,6,1228
7461,q7461,7461,a,146;151;161;162;178;179,False,True,True,6,1252
7462,q7462,7462,d,146;149;161;162;178;179,False,True,True,6,1239
7463,q7463,7463,b,146;153;161;162;178;179,False,True,True,6,1263
7464,q7464,7464,d,146;149;161;162;178;179,False,True,True,6,1239
7465,q7465,7465,c,167;168;177;179,False,True,True,4,1487
7466,q7466,7466,d,149;167;177;179,False,True,True,4,1377
7467,q7467,7467,a,167;168;177,False,True,False,3,1486
7468,q7468,7468,c,149;167;177,False,True,False,3,1376
7469,q7469,7469,d,149;167;177,False,True,False,3,1376
7470,q7470,7470,c,167;168;177,False,True,False,3,1486
7471,q7471,7471,a,149;167;177,False,True,False,3,1376
